osoba_id,nazwa_firmy,stanowisko,branza
6d2e7a26-fc35-4ff1-a243-63e1de2df1e4,Webb Wright and Smith,Database administrator,mesh
d4348efb-f4da-492b-9838-d73e0ccc5988,Mitchell-Howell,Barista,morph
c1799a83-d8af-4d1f-868d-2fade6ad8581,Melton Ltd,Secondary school teacher,re-contextualize
7ea7ee8c-8ba4-47bc-9cf3-c330d38972d3,Miller-Smith,Engineer drilling,enhance
3a8a6dbb-c758-4c82-be01-7df1cd45a999,Carter PLC,Early years teacher,seize
d86b7b62-ad9a-4a18-904f-d2dc92d81735,Ali-Keller,Mental health nurse,seize
c8c19ac5-cad8-41e4-b1a5-e3ee90b958c6,Ramirez-Wilson,Further education lecturer,streamline
165b5dcf-7f1c-4738-aab8-a6d40696bc62,Evans Cox and Thomas,Science writer,redefine
fd1074b6-2715-4713-97ca-7e553e5fea92,Rose and Sons,Insurance risk surveyor,streamline
ace6b498-f46c-4873-9cd8-ee96dcd63197,Farrell Wilson and Clark,Psychotherapist child,repurpose
bd242d65-d698-4803-90bd-6fdac75a2487,Brown Inc,Physicist medical,optimize
4c90d8b1-99ca-4f84-b78d-54ec8aa5cb95,Delgado Ltd,Analytical chemist,disintermediate
ae9b7e07-219b-42f0-816a-d3a1e3a5618f,Lewis and Sons,Meteorologist,empower
f51bc19f-e9c8-48dd-9ffe-90910b6809b4,Welch Cruz and Guerra,Exhibition designer,empower
f709677a-8336-4d31-ac48-2644c30a07d8,Armstrong-Bartlett,Education officer museum,exploit
fbb68259-4247-4b42-8817-7cf6473bd5d8,Higgins Williams and Carter,Clinical psychologist,utilize
094d6376-b1f8-48b9-9598-62f8349d1256,Lawson Chavez and Wyatt,Environmental health practitioner,engage
9732ecab-0c56-4bdd-9208-eff7b426c564,Bradley Rivera and Powell,Licensed conveyancer,orchestrate
d0c193ff-0de7-4475-af4a-c1a090968f17,Martin-Calhoun,Sales promotion account executive,extend
b59f655d-26f8-4a5e-9ea8-5ccec95ab13c,Barron LLC,Museum/gallery conservator,harness
45790876-c673-4d39-b368-645cbe34559d,Shelton LLC,Fisheries officer,enhance
95db8d5d-5d69-4f04-a102-6e5e4f667faf,Massey Ltd,Secretary/administrator,maximize
db90545c-3817-43ed-b3a8-b1c3d79f6e69,Hodges-Munoz,Retail manager,syndicate
66b0765b-1dc8-4d62-b744-ca93bb09164c,Sanchez Inc,Teacher music,transition
9f452c84-7266-454e-a07c-bcac9d3d0a43,Franklin-Johnson,Teaching laboratory technician,synergize
4da9ddb9-8973-48ec-b90e-66999664d6ca,Jackson LLC,Bookseller,innovate
3991a681-1b39-469e-8502-b7a5c4c61b8e,Hughes Williams and Rodriguez,Phytotherapist,embrace
9f1aebe9-a999-47a7-8b3b-33f996a2b73d,Hernandez and Sons,Metallurgist,utilize
9ed2c505-3848-4dac-b57b-502d660981d3,Hill LLC,Civil Service administrator,cultivate
234c83a1-2951-43e2-922c-b51dbf1f36c6,Jones-Koch,Engineer automotive,empower
c60c567c-c3fc-4f33-a719-0b6110bad9f8,Briggs Harrison and Lopez,Seismic interpreter,leverage
928ab355-2361-49ec-bcd9-bc8a28911d12,Wolfe and Sons,Glass blower/designer,matrix
cc8d9ef0-f336-46e2-a872-ff64c36fd3cc,Mitchell Campbell and Howard,Exhibition designer,orchestrate
a2016c54-6f34-41de-b145-5607a22f8baf,Wheeler Lane and Little,Armed forces operational officer,extend
5f874e03-d497-44d4-a2a9-1e9876019865,Jones Campbell and Alexander,Surgeon,aggregate
a79847f5-0029-4c8f-84c1-8f70a716586e,King Group,Tax inspector,unleash
f7206e10-e4ec-4a46-ad1f-b51f7ab7dc94,Hill-James,Multimedia specialist,disintermediate
921ead29-28b5-4d70-8c6a-d0b2ac385f67,Randolph Ltd,Psychologist clinical,leverage
9bdc29dc-910e-487a-b191-99d03a183b29,Trevino Ltd,Food technologist,re-contextualize
9dd46e0b-2788-462b-a8bb-1b6534d2a96e,Evans Inc,Engineer land,facilitate
68845d7f-1ea3-4581-9412-85b20ebc5dda,Erickson Obrien and Duran,Product designer,transform
995bfe9f-defc-4006-bb25-08870999dd58,Torres Curtis and Higgins,Programmer systems,synthesize
df1431dd-0b89-4203-a7ce-5ef0d15d8ebf,Marsh-Vasquez,Intelligence analyst,unleash
48ddb4fe-361d-4f42-9803-feebaa1ea9cd,Pacheco-Brown,Chartered management accountant,incentivize
3b46b8a7-3ead-4787-bdea-357222d57c35,Obrien-Mullen,Ship broker,syndicate
4c189d97-051e-4b96-b586-1a3c1ec3a832,Boyd-Cooper,Education officer museum,engineer
60e6872f-5ba4-4ac8-9b01-6aef2eecdf6c,Spencer-Todd,Engineer structural,visualize
49785cc5-6f4b-495a-8079-e3ecc70f4ca8,Miller-Newman,Web designer,facilitate
988d8063-459d-4f07-8efe-ff4856dd7f97,Conway-Atkins,Librarian academic,leverage
9cb0a5b4-bfbd-4650-8d48-6a1c28d8acd6,Cain Group,Astronomer,enable
8ab12113-4665-4d2d-86ca-9ef8be62c0d7,Harris-Gonzalez,Herbalist,visualize
ce5b747e-b47e-4089-a72f-7b930fce8b28,Fowler-Smith,Psychologist forensic,innovate
3900a694-28cb-4024-a792-efb3c4048242,Gibson Irwin and Clark,Education administrator,productize
ca4e5041-d88a-4d96-a0d2-b42dbbbb6371,Ramirez LLC,Retail buyer,visualize
208db1d5-c1a8-45fa-894f-3484c115f22f,Anderson Ltd,Geophysical data processor,streamline
0ee6ce85-8cbe-45b3-bc1b-43c348732b70,Harrington and Sons,Amenity horticulturist,cultivate
a37309d2-f6c2-4470-9445-f415bcc5aacd,Kaiser Ltd,Purchasing manager,aggregate
acb9ca11-600d-4e51-a7de-322bf24f83ad,Parker PLC,Barristers clerk,drive
f2f5852a-dba8-48a1-bdfe-23a13f2341ca,Smith-Townsend,Warehouse manager,seize
83c2826c-7f94-46cc-8934-35b39ac5b7da,Cox-Howard,Museum/gallery exhibitions officer,strategize
3e12b778-545c-4362-a41f-f32154ddb436,Baker-Miles,Ergonomist,drive
f0c656bd-b8f3-4760-bdd3-39252959497a,Young Inc,Transport planner,seize
d0ce282e-f83d-4af3-83b8-0c67af47a42a,May Holt and Jackson,Data scientist,synthesize
ffc99410-1e47-4c83-95f7-dcd50a4f9354,Cook Pacheco and Wiley,Hospital doctor,deliver
0fdcc948-44da-4af3-86f9-3a516a31e03a,Turner Wise and Horton,Occupational therapist,grow
7290640e-4220-405a-8948-fcaec7745089,Hall LLC,Fisheries officer,unleash
fbbd9be2-54bc-4f01-827f-9d2ef8772414,Collins Nichols and Juarez,Amenity horticulturist,engage
16e10180-0948-48c9-b90e-56669e36456e,Novak Ltd,Multimedia specialist,monetize
591bd2d6-ac7b-44ae-9d9f-e6058a51df19,Ramirez-Sanchez,Scientist research (medical),enable
cf69acbe-92a9-4f93-b03d-dfda15ddf7a4,Bell Inc,Trading standards officer,disintermediate
54908865-72c7-4576-b810-2d4579b77b76,Torres Group,Information systems manager,unleash
3c15878f-4eb7-4122-97ed-863038efa7b6,Snow Group,Phytotherapist,architect
84a7815a-685d-4623-8901-588f76596395,Marsh-Crawford,Patent attorney,grow
3ae4a589-9374-41aa-995b-aed47aa7b45b,Hanson-Spears,Actor,whiteboard
984e5364-57d6-4464-a06a-942e901b8886,Bryant Ltd,Engineer structural,architect
07348455-f821-4768-b157-d7ce67a160a5,Johnson Valencia and Faulkner,Investment analyst,strategize
c3bd62c2-9b18-46ea-9e3a-bc492d7ea8e9,Christian Thornton and Trujillo,Site engineer,utilize
ed1ab1b8-31f5-431a-8171-b7cd4a8a817d,Mitchell-Jackson,Education officer museum,facilitate
73995575-9749-4fa0-9d8a-03ddf3941619,Steele Smith and Smith,Economist,incentivize
1d003f3f-0f08-43c4-9eda-e4096d6b9ae9,Carr Pugh and Maxwell,Health service manager,exploit
6e9204dc-7df6-4baf-a1a4-839ebed74bd4,Harris-Gray,Biochemist clinical,reinvent
8031a416-9a87-4de0-89b7-e2f521adb0d8,Gibbs Church and Haley,Biochemist clinical,transition
e4d1dc97-38ad-42b6-b6f0-33924a4861d8,Cummings Dougherty and Benitez,Hospital pharmacist,whiteboard
b343dcab-8716-4a0c-9d95-f60aab25623b,Park Wheeler and Khan,Radiographer diagnostic,revolutionize
d1cb481f-c59f-4600-b089-3d3c6791dc59,Fox Patterson and Pugh,Health promotion specialist,strategize
d6600221-76c0-4906-99d8-93380834c8f4,Bates-Harmon,Merchant navy officer,reinvent
bf4456f9-24af-4365-83a5-25b6c151a751,James Nichols and Smith,Architectural technologist,strategize
d74c67e4-207e-4996-87e5-6bccd2b6f5a6,Torres Gonzalez and Brown,Haematologist,transition
73c70c6e-de85-4047-9b66-74c0b00d27e7,Morales-Cruz,Broadcast presenter,enable
20712656-174e-47de-af4d-2d654136ade4,Ruiz-Zimmerman,Public affairs consultant,revolutionize
5706c6c7-9997-4603-9cc4-d6886e346990,Ford Gutierrez and Anderson,Psychotherapist dance movement,re-intermediate
3543b7b7-d98d-463a-9f20-321a87efac1a,Grimes-Hart,Administrator,deliver
9df4fe3c-33d3-433b-9880-9c10bb19e9a7,Snyder-Fisher,Nurse childrens,iterate
032d6ee9-00f7-465d-9d24-a3a58700862e,Cox Parker and Huffman,Animal nutritionist,brand
bb7d1168-d759-40fe-b53d-bdd141c9e709,Simpson PLC,Furniture conservator/restorer,streamline
af7728dd-e66a-4664-a1a9-eeb6c4e7d600,Lopez-Roberson,Designer blown glass/stained glass,exploit
f91898df-aa67-40f6-86af-c36ea2606cf8,Farley LLC,Psychotherapist child,engineer
d79b0c73-d815-445c-bdaa-d6a5567db5f7,Spencer LLC,Therapist sports,unleash
d01275a6-72b0-4491-b8e3-49cfe8917bd0,Alexander Jones and Saunders,Video editor,productize
6db2f3fd-7ac4-4346-b169-33f3cfe20756,Villa-Wolfe,Food technologist,synthesize
36c798de-2b22-4505-8525-209fb6bdc720,Miller-Brown,Scientist research (medical),envisioneer
e45139ff-7c17-4a29-a3ac-c1863e95c404,Vega Jackson and Keller,Administrator charities/voluntary organisations,e-enable
23c88804-ab05-491a-a211-bec20e7e1026,Fisher Morris and Briggs,Learning mentor,integrate
fece3a1f-2f9a-46c7-a47f-169723bfe600,Conley-Alvarez,Embryologist clinical,e-enable
c81b3749-d38d-4520-bab9-5a56e69054ff,Ryan Meyer and Gray,Haematologist,innovate
d1d0b634-502d-4df6-b0a4-3a3a860f1ccb,Golden-Barnes,IT sales professional,scale
23e5289b-65b9-4376-b800-9554dd9a985f,Caldwell Guzman and Smith,Equality and diversity officer,disintermediate
e163c61a-32e3-4f57-983c-8c7c88cbdf0b,Jones-Martin,Armed forces logistics/support/administrative officer,transform
2f271c69-3ff7-48db-9ffb-467b35b15fe3,Thomas-Marquez,Dancer,synergize
fa440ef3-198e-45f3-aa8d-cef1b16352d0,Brown Decker and Holloway,Magazine features editor,integrate
3dfd5d8a-7399-49b9-a47b-8abcfb4566a8,Wiggins Group,Publishing rights manager,re-intermediate
42725c9c-eb77-443d-9516-0f878b8bac51,Russell-Gonzalez,Manufacturing systems engineer,deploy
d04ca7eb-d64a-4667-9296-e888475f1dce,Webster and Sons,Cytogeneticist,deploy
51f96288-dac2-424e-89d9-91b1c0f79426,Hanson Vasquez and Wood,Tour manager,repurpose
8c007fe2-9508-48c4-8d6d-bfd16290d4ff,Murray-Weaver,Television production assistant,strategize
d859e2e7-bcd8-4805-986c-df9edd924a24,Lopez Group,Surveyor commercial/residential,synergize
ea093885-f1e0-431d-b577-d89dd60ea540,Cummings PLC,Control and instrumentation engineer,embrace
4c0277aa-0ba8-4878-84cd-78771228871b,Duke-Cortez,Nutritional therapist,engage
00c54adf-5e91-481c-bc8c-561257f548ae,Flores Ltd,Warehouse manager,architect
29594b5a-2d6b-4353-929d-009c4dc3a0f2,May Inc,Equality and diversity officer,mesh
91ce2e42-5e50-4b4e-8922-080ded57eb84,Gordon LLC,Education administrator,unleash
18c4a20d-22f2-4179-9fc2-3bd4c50873a4,Bush Abbott and Becker,Network engineer,re-contextualize
c4c7915e-26ae-4d43-8eca-502a2d6ab9c6,Green-Williams,Runner broadcasting/film/video,re-intermediate
bdbe8b66-970d-45fd-8ed0-7fd369836878,Bartlett-Hall,Psychiatric nurse,utilize
b48b093e-80e4-4b80-b76e-3322a9a78c3f,Lynch Solis and Nelson,Scientific laboratory technician,maximize
b06461fa-9444-43e7-bd7b-147aca31caf6,Bowen Inc,Conference centre manager,enhance
b1076ff7-bd26-4794-8a2e-01a3e4f30a8d,Santos Kennedy and Jones,Financial risk analyst,mesh
e4f355ca-98aa-4d2e-ac34-d5b6fa6e4bf8,Ortiz-Ellis,Dispensing optician,synthesize
18b59208-e19b-4e0d-bbbb-9fc6ea83f613,Nichols-White,Teacher music,harness
e8685b7e-8aab-43bc-8d48-730c1d393630,Nielsen Glover and Gomez,Civil Service administrator,productize
e21095ed-3b34-4aa6-a8e2-38f196c4b34e,Tran-Taylor,Production assistant radio,syndicate
c6b00ea4-bbfc-478d-ab6c-c291e301feae,Browning Weber and Wolf,Chief Executive Officer,implement
65c6164b-9f7e-450d-b12a-52e21ed3db2b,Robinson Nelson and Carter,Armed forces technical officer,utilize
78b82ff9-3862-431c-a723-229303eb3a7d,Skinner Clark and Mccormick,Glass blower/designer,re-intermediate
333f219d-0341-41d2-977d-0ae50d108552,Taylor PLC,Structural engineer,leverage
9c41123e-7b94-4555-9279-3b6161b7fe13,Long Ltd,Structural engineer,optimize
6fcae634-a4f8-46c9-a944-00453e72ba2e,Mendoza Inc,Purchasing manager,visualize
df3d1def-fdbd-4f1a-9e17-4425e5b1f3da,Stevens LLC,Forensic psychologist,streamline
79aa997f-27c2-42d7-9b10-4cd455fd391e,Weaver-Williams,Retail buyer,morph
5db99430-28f1-4104-87f4-3cd785470716,Dean-Smith,Research scientist (life sciences),reinvent
24ed00ed-d721-48e2-9f08-06f4ba55bf2b,Fuller Gardner and Allen,Waste management officer,syndicate
4088684d-0e6e-41cf-8375-56d5a27e8022,Mathews-Nunez,Production assistant radio,mesh
0c2b2b49-0754-4fd3-a246-7bbbd4f84159,Clark Smith and Hurst,Horticulturist commercial,empower
42c67c6f-ad8c-4dc9-aa9c-1319d927d5d2,Salazar Horn and Anderson,Education officer community,brand
232d3a1d-2450-4011-acd4-bac259409670,George-Robinson,Site engineer,envisioneer
fbec41e3-9199-427d-aeb0-817702f1ddc8,Shannon-West,Paediatric nurse,orchestrate
e8860add-b704-43cb-8e75-64c8101ce2c4,Nguyen and Sons,Pension scheme manager,monetize
44ac5e82-5b02-4322-9f0a-3040defdcea6,Hill-Dougherty,Conservator furniture,visualize
299f777c-4c92-46bf-bae9-2f7d300c9c61,Mitchell-Miller,Engineer electronics,empower
5dacd04e-61cf-41ab-90a4-6e5373324b52,Mccullough Ltd,Clinical cytogeneticist,implement
f90db5dc-3eaa-4baa-8122-0b3326cb4493,Burns Group,Hospital pharmacist,disintermediate
3007137e-9ec3-47c9-bf23-15294bd74869,Marquez-Peterson,Warehouse manager,revolutionize
ad5517db-a3fc-416b-8705-af1cb8296fa3,Brown Young and Turner,Magazine features editor,envisioneer
88b404b2-90f9-43d6-b247-805dd6f23b42,Hicks-Franklin,Pharmacologist,visualize
846ee862-31b4-4f76-863e-427786c3c106,Jones Brooks and Johnson,Holiday representative,deliver
d04be541-6588-4c9f-b191-b166f4acbc0e,Hernandez-Morris,Higher education careers adviser,seize
14dc571b-88be-4e6d-9aa3-69d9183c92fd,Cox Ross and Kramer,Radio broadcast assistant,implement
176398d6-27f7-4608-95e9-79921c8bde3c,Hughes Group,Politicians assistant,transition
e436998f-332a-4796-b73a-701e52bb3ae9,Davis Collier and Mora,Medical laboratory scientific officer,embrace
5e904de5-f026-44d4-a561-695b821fd290,Davis Lynch and Wells,Engineer production,syndicate
d4b4eda6-117e-4118-a258-fa0654b78239,Mitchell-Mosley,Adult nurse,extend
2b876746-3253-474b-a6db-bc7f1c0aadfa,Lee Inc,Teacher adult education,cultivate
acef13d2-e806-41a3-9064-f372af83e303,Kaiser Garcia and Elliott,Outdoor activities/education manager,monetize
e49dc69c-7a46-4cd0-9eb4-f87687a0c26b,Willis-Hunter,Equities trader,engineer
3eafaad4-a2cd-4a82-91c6-0919071c52f2,Miranda-Thomas,Ambulance person,seize
4014c946-87cb-4e3e-8cfc-adf66bc9566b,Wilson-Blankenship,Training and development officer,maximize
af4736bf-59d5-44b4-a4ff-1d0c55fe1468,Sanders-Holt,Conservation officer nature,enhance
e084caec-03e7-4288-a5a0-6edb71ced9ab,Matthews Inc,Sub,integrate
98ba2049-99aa-45ee-8168-0181f8a3eec8,Rodgers-Wood,Environmental education officer,transition
509e7d1f-ae3e-430e-975b-bea92dceaadb,Carpenter-Villarreal,Sports administrator,harness
562104f9-9602-4468-99b4-0370652b88ca,Rollins Ltd,Corporate investment banker,engage
764289b4-6ca0-4927-8789-c91274134f20,Moore-Collier,Engineer biomedical,disintermediate
8428ca4c-8815-42ad-bb39-5048dc03905b,Clark PLC,Medical technical officer,leverage
cc38de40-1762-469a-a87f-a16215503a8d,Kennedy Ramos and Taylor,Community pharmacist,grow
1bf6cc6e-db00-4234-b131-95c7d595c983,Greer Ltd,Agricultural consultant,redefine
78ee6ac2-4b74-4fa8-8449-ba41f1bce3fa,Obrien and Sons,Surveyor building,visualize
9a590003-f99c-4767-859a-21d274d85186,Berg PLC,Teaching laboratory technician,morph
eaf8d668-35b6-4f42-a081-96722e69b545,Nolan Valdez and Smith,Biochemist clinical,strategize
348b162a-03c1-4674-8893-968b0fde0934,Carson Jimenez and Pierce,Scientist research (life sciences),mesh
7513191d-260f-4b70-a188-4a2c3d600c00,Cooper Bonilla and Stokes,Production assistant radio,maximize
1ba7c3d6-515e-4fe7-a1d6-771d9203ac59,Smith-Brooks,Conservator museum/gallery,deploy
1568d629-64e6-4d06-bd5e-21da4f800f42,Boyle Group,Wellsite geologist,streamline
e9ab8e1d-6596-41e9-8860-21fbe381617f,Williams LLC,Equality and diversity officer,enable
ff5737e7-abb3-4b13-9992-226e5e8b6e22,Davis and Sons,Chief of Staff,synergize
5a328910-aed0-4af5-b36d-082f3bc899d4,Martinez-Waters,Teacher secondary school,syndicate
726e3c7e-14b3-4971-8c0f-8b98cba0d4fe,Proctor Inc,Communications engineer,enable
feb01de4-1ad7-48f7-aeaa-d45d0cf0e0a4,Cherry-Garza,Estate agent,incentivize
65d46868-d800-4d55-a6b2-5414c850b987,Perez Shaffer and Dawson,Loss adjuster chartered,incentivize
940f2a19-8ecf-43c6-a880-44ac08a05b7a,Davis-Gonzalez,Chartered loss adjuster,deliver
f6a896f1-a115-487c-8d0c-fcbf2efccd0e,Tran-Frederick,Historic buildings inspector/conservation officer,empower
c2847dd4-4021-4d27-85e5-74f76fa30001,Hughes-Mccormick,Land,expedite
1261aff8-9b17-4284-89ef-4b1f22634004,Smith-Martin,Engineer site,empower
008b9175-12a4-493d-8916-7499950a4034,Davis-Nguyen,Engineer building services,integrate
48061ace-9f7a-4612-b86e-2a84e21d98ad,Norman Schaefer and Zamora,Biomedical scientist,envisioneer
b51589a2-eede-4374-8f2e-66782e6fbfa5,Knight-Parsons,Research scientist (maths),deploy
e903cf79-ea60-461d-9007-5de40829ac8a,Mathews Ellis and Hartman,Radiographer diagnostic,optimize
90288402-f83b-4063-943b-03f6f4666557,Santos-Adams,Scientist marine,streamline
c8cf4ebd-f1e0-41c1-8abb-d88e8b358a55,Garcia-May,Engineer aeronautical,evolve
53eef3da-f110-4d76-839b-b97b15c93a63,Bird-Burton,Print production planner,expedite
3832028c-fe1f-4624-8988-d498ef373953,Davis Group,Financial controller,exploit
c3455361-17bb-4559-a610-bb35781586bc,Williams-Cardenas,Buyer industrial,morph
a38f19f3-7104-4e95-a931-038228ba1343,Mueller Group,Glass blower/designer,engineer
cfb2915b-b2f6-43cb-b0aa-03c3f662b136,Jones Cook and Phillips,Licensed conveyancer,empower
0c2bd464-b2d3-49c4-9ed8-60e22e3c6c9f,Krause Dunn and Griffin,Multimedia programmer,innovate
b8047ec7-91ab-4366-a6ad-1e0a560b45ad,Rodriguez and Sons,Merchandiser retail,enhance
b2d8adae-78e9-4525-a904-dc5e1a6353cd,Riley Group,Therapist drama,brand
4fbd9cd2-3180-437a-ba88-e3b3adfff9fc,Glenn Lopez and Miller,Librarian public,evolve
03058f86-4991-4b91-b1e7-51d196af35c6,Anderson-Miller,Customer service manager,enable
99d69414-cdfd-42a8-b5fd-2880278edd5f,Ellis and Sons,Optician dispensing,optimize
1a7985ad-1a36-47cc-91f8-75a63cd1922b,Rubio-Delgado,Community development worker,generate
27592027-1753-426b-bbca-6e3588f371a8,Zimmerman Inc,Social worker,utilize
93856c75-61f4-444e-a392-6c5477222a25,Martinez and Sons,Charity fundraiser,morph
5f1de8d0-68f3-4345-96e2-53a5991fa3be,Roberson Glover and Erickson,Corporate treasurer,strategize
12694b3c-6b06-41dc-94d9-36f21d824f2c,Barnes-Johnson,Accountant chartered,e-enable
b2e0f7a6-62b6-49c3-ab56-e2849a3c7e33,Sparks-Vazquez,Actor,disintermediate
67e7c947-e61c-4f7a-bc17-8c751967b8ef,Christensen Hart and Jones,Pathologist,exploit
0e970e72-75a2-48fe-9eb3-78dd519697ab,Marsh-Gibbs,Engineer maintenance,engage
cc1a494d-6b40-4c35-9904-088a5421d731,Ortiz Johnson and Lewis,Web designer,brand
4e7ad815-e27e-4547-8392-86598bfe3bb2,Chase Ltd,Systems developer,expedite
115463e7-d4df-4215-a67c-3288eb8f9e35,Oconnor-Kelly,Teaching laboratory technician,productize
2e125bcc-f245-4b36-8e15-1d0d7cfb44f0,Barrera Martin and Roth,Charity fundraiser,orchestrate
a55696bc-90eb-417b-ba8d-290e188dbce5,Hayes Thomas and Mason,Electronics engineer,brand
dbded845-bcfa-4a3e-b115-3785d0efabd0,Lowery Miranda and Smith,Education administrator,synergize
3a0b5504-2fd4-450c-8a53-49842a96ac09,Snow Herrera and Perry,Illustrator,e-enable
a0bb7ae2-c100-4b76-a136-ff50fd28a0cb,Miller-Rodriguez,Mechanical engineer,enable
a465746a-c5e6-4ce9-b943-998e09f609e7,Bryant-Contreras,Social worker,repurpose
03ec8ed4-8eb7-4824-a0be-f23c97a74642,Williams-Taylor,Gaffer,utilize
ea5b15eb-839c-42af-8e22-2e7c7b6bf14a,Mitchell-Flores,Psychologist clinical,matrix
13cc0040-cde9-4cb2-94c2-47313ccdafdb,Cantu-Camacho,Dramatherapist,drive
e856a5e2-e7f7-4a70-955d-562d0dfd3bab,Scott-Armstrong,Surveyor hydrographic,matrix
a8d90853-4df8-455e-a0eb-66b7e0300c11,Baird-Moore,Environmental health practitioner,harness
fa169bbf-e27a-4871-ae75-468b13d85a98,Martin Obrien and Campbell,Production manager,strategize
d2772d16-5298-4d20-ba10-edf93ba6e4a9,Hoffman LLC,Clinical biochemist,grow
4d1fd599-7df6-47a7-ba9b-1501cd904dee,Montgomery Henry and Richardson,Dietitian,envisioneer
3fb7d2e2-8b75-4c69-970b-fefa957193e3,Willis-Dillon,Teacher English as a foreign language,optimize
e88aba35-a9f8-441d-961d-b5e3c36aa66d,Simmons Hurley and Clark,IT sales professional,monetize
c5b0fecd-3068-497c-a9b5-ac90fb5445fc,Miller LLC,Exercise physiologist,architect
93315e40-ccc7-4af3-94ec-3d475e092c18,Evans Ltd,Animal technologist,drive
